YEAR,MovieID,Title,Genres_Western,Genres_War,Genres_Thriller,Genres_Sci-Fi,Genres_Romance,Genres_Mystery,Genres_Musical,Genres_Horror,Genres_Film-Noir,Genres_Fantasy,Genres_Drama,Genres_Documentary,Genres_Crime,Genres_Comedy,Genres_Children's,Genres_Animation,Genres_Adventure,Genres_Action
1980,2050,Herbie Goes Bananas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1977,2051,Herbie Goes to Monte Carlo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1993,2052,Hocus Pocus,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1992,2053,"Honey, I Blew Up the Kid",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1989,2054,"Honey, I Shrunk the Kids",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1978,2055,Hot Lead and Cold Feet,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1962,2056,In Search of the Castaways,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1963,2057,"Incredible Journey, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1998,2058,"Negotiator, The",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1998,2059,"Parent Trap, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1998,2060,BASEketball,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,2061,Full Tilt Boogie,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1998,2062,"Governess, The",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1997,2063,Seventh Heaven,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1989,2064,Roger & Me,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1985,2065,"Purple Rose of Cairo, The",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1947,2066,Out of the Past,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1965,2067,Doctor Zhivago,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1982,2068,Fanny and Alexander,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1985,2069,"Trip to Bountiful, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1983,2070,Tender Mercies,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1993,2071,And the Band Played On,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1989,2072,"'burbs, The",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1985,2073,Fandango,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1974,2074,"Night Porter, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1981,2075,Mephisto,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1986,2076,Blue Velvet,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1985,2077,"Journey of Natty Gann, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1967,2078,"Jungle Book, The",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1960,2079,Kidnapped,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1955,2080,Lady and the Tramp,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
1989,2081,"Little Mermaid, The",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
1992,2082,"Mighty Ducks, The",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1992,2083,"Muppet Christmas Carol, The",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1992,2084,Newsies,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1961,2085,101 Dalmatians,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1985,2086,One Magic Christmas,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1953,2087,Peter Pan,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1980,2088,Popeye,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1990,2089,"Rescuers Down Under, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1977,2090,"Rescuers, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1978,2091,Return from Witch Mountain,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1993,2092,"Return of Jafar, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1985,2093,Return to Oz,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1991,2094,"Rocketeer, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1976,2095,"Shaggy D.A., The",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1959,2096,Sleeping Beauty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1983,2097,Something Wicked This Way Comes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1963,2098,Son of Flubber,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1946,2099,Song of the South,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1984,2100,Splash,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1940,2102,Steamboat Willie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1994,2103,Tall Tale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1982,2104,Tex,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1982,2105,Tron,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1993,2106,Swing Kids,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1991,2108,L.A. Story,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1979,2109,"Jerk, The",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1982,2110,Dead Men Don't Wear Plaid,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1983,2111,"Man with Two Brains, The",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1991,2112,Grand Canyon,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1990,2113,Graveyard Shift,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1983,2114,"Outsiders, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1984,2115,Indiana Jones and the Temple of Doom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1978,2116,"Lord of the Rings, The",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1984,2117,Nineteen Eighty-Four,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1983,2118,"Dead Zone, The",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1986,2119,Maximum Overdrive,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,2120,Needful Things,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1983,2121,Cujo,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1984,2122,Children of the Corn,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1989,2123,All Dogs Go to Heaven,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1991,2124,"Addams Family, The",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1998,2126,Snake Eyes,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1997,2127,"First Love, Last Rites",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1998,2128,Safe Men,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,2129,"Saltmen of Tibet, The",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1980,2130,Atlantic City,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1978,2131,Autumn Sonata,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1966,2132,Who's Afraid of Virginia Woolf?,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1987,2133,Adventures in Babysitting,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1985,2134,Weird Science,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1967,2135,Doctor Dolittle,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1963,2136,"Nutty Professor, The",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1973,2137,Charlotte's Web,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1978,2138,Watership Down,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1982,2139,"Secret of NIMH, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1982,2140,"Dark Crystal, The",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1986,2141,"American Tail, An",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1985,2143,Legend,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1984,2144,Sixteen Candles,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1986,2145,Pretty in Pink,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1985,2146,St. Elmo's Fire,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1986,2147,"Clan of the Cave Bear, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1986,2148,House,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1980,2150,"Gods Must Be Crazy, The",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1989,2151,"Gods Must Be Crazy II, The",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1998,2153,"Avengers, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1998,2154,How Stella Got Her Groove Back,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1998,2155,"Slums of Beverly Hills, The",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,2156,"Best Man, The",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1998,2157,"Chambermaid on the Titanic, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,2160,Rosemary's Baby,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1984,2161,"NeverEnding Story, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1980,2163,Attack of the Killer Tomatoes!,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1987,2164,Surf Nazis Must Die,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1998,2165,Your Friends and Neighbors,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1998,2166,Return to Paradise,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1998,2167,Blade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1998,2168,Dance with Me,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1998,2169,Dead Man on Campus,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1998,2170,Wrongfully Accused,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1998,2171,"Next Stop, Wonderland",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1998,2172,Strike!,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1988,2174,Beetlejuice,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1997,2175,Déjà Vu,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1948,2176,Rope,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,2177,Family Plot,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1972,2178,Frenzy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,2179,Topaz,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,2180,Torn Curtain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,2181,Marnie,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,2182,"Wrong Man, The",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1956,2183,"Man Who Knew Too Much, The",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,2184,"Trouble with Harry, The",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1953,2185,I Confess,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,2186,Strangers on a Train,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1950,2187,Stage Fright,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1998,2188,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1997,2189,I Married A Strange Person,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1998,2190,Why Do Fools Fall In Love?,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1997,2191,"Merry War, A",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,2192,See the Sea,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1988,2193,Willow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1987,2194,"Untouchables, The",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1998,2195,Dirty Work,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1998,2196,Knock Off,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1997,2197,Firelight,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1998,2198,Modulations,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1998,2199,Phoenix,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1949,2200,Under Capricorn,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1947,2201,"Paradine Case, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1944,2202,Lifeboat,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1943,2203,Shadow of a Doubt,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1942,2204,Saboteur,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1941,2205,Mr. & Mrs. Smith,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1941,2206,Suspicion,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1939,2207,Jamaica Inn,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1938,2208,"Lady Vanishes, The",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1937,2209,Young and Innocent,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1936,2210,Sabotage,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,2211,Secret Agent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,2212,"Man Who Knew Too Much, The",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1933,2213,Waltzes from Vienna,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1932,2214,Number Seventeen,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1932,2215,Rich and Strange,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1931,2216,"Skin Game, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1930,2217,Elstree Calling,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1930,2218,Juno and Paycock,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1930,2219,Murder!,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1929,2220,"Manxman, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1929,2221,Blackmail,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1928,2222,Champagne,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1928,2223,"Farmer's Wife, The",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1927,2224,Downhill,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1927,2225,Easy Virtue,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1927,2226,"Ring, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1926,2227,"Lodger, The",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1926,2228,"Mountain Eagle, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1925,2229,"Pleasure Garden, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1923,2230,Always Tell Your Wife,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1998,2231,Rounders,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1997,2232,Cube,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2233,Digging to China,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1998,2234,Let's Talk About Sex,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1999,2235,One Man's Hero,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1998,2236,Simon Birch,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1998,2237,Without Limits,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1976,2238,Seven Beauties,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1975,2239,Swept Away,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1980,2240,My Bodyguard,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1983,2241,Class,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1984,2242,"Grandview, U.S.A.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1987,2243,Broadcast News,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1987,2244,"Allnighter, The",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1988,2245,Working Girl,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1988,2246,Stars and Bars,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1988,2247,Married to the Mob,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1989,2248,Say Anything...,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1990,2249,My Blue Heaven,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1990,2250,Men Don't Leave,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1991,2251,"Cabinet of Dr. Ramirez, The",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1992,2252,Hero,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1992,2253,Toys,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1981,2254,Choices,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1982,2255,Young Doctors in Love,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1982,2256,Parasite,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1984,2257,No Small Affair,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1984,2258,Master Ninja I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1984,2259,Blame It on Rio,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1986,2260,Wisdom,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1986,2261,One Crazy Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1986,2262,About Last Night...,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1988,2263,"Seventh Sign, The",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,2264,We're No Angels,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1991,2265,Nothing But Trouble,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1991,2266,"Butcher's Wife, The",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1991,2267,Mortal Thoughts,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1992,2268,"Few Good Men, A",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1993,2269,Indecent Proposal,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1994,2270,"Century of Cinema, A",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1998,2271,Permanent Midnight,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1998,2272,One True Thing,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1998,2273,Rush Hour,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1995,2274,Lilian's Story,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1998,2275,Six-String Samurai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1998,2276,"Soldier's Daughter Never Cries, A",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1997,2277,Somewhere in the City,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1998,2278,Ronin,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1998,2279,Urban Legend,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1998,2280,Clay Pigeons,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1998,2281,Monument Ave.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1998,2282,Pecker,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1990,2283,"Sheltering Sky, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1994,2284,Bandit Queen,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1968,2285,If....,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1980,2286,"Fiendish Plot of Dr. Fu Manchu, The",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1954,2287,Them!,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,2288,"Thing, The",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1992,2289,"Player, The",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1980,2290,Stardust Memories,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1990,2291,Edward Scissorhands,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,2292,Overnight Delivery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2293,Shadrach,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1998,2294,Antz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1998,2295,"Impostors, The",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1998,2296,"Night at the Roxbury, A",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1998,2297,What Dreams May Come,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1998,2298,Strangeland,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,2299,"Battle of the Sexes, The",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1968,2300,"Producers, The",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1992,2302,My Cousin Vinny,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1975,2303,Nashville,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1998,2304,Love Is the Devil,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1998,2305,Slam,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1998,2306,Holy Man,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1998,2307,One Tough Cop,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1973,2308,Detroit 9000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1998,2309,"Inheritors, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1998,2310,"Mighty, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1984,2311,2010,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1986,2312,Children of a Lesser God,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1980,2313,"Elephant Man, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1998,2314,Beloved,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1998,2315,Bride of Chucky,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1998,2316,Practical Magic,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1997,2317,"Alarmist, The",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1998,2318,Happiness,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,2319,Reach the Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1998,2320,Apt Pupil,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1998,2321,Pleasantville,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1998,2322,Soldier,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1998,2323,"Cruise, The",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1997,2324,Life Is Beautiful,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1997,2325,Orgazmo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1998,2326,Shattered Image,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1998,2328,Vampires,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1998,2329,American History X,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,2330,Hands on a Hard Body,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1998,2331,Living Out Loud,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1998,2332,Belly,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1998,2333,Gods and Monsters,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
