MovieID,Year,Genres_Western,Genres_War,Genres_Thriller,Genres_Sci-Fi,Genres_Romance,Genres_Mystery,Genres_Musical,Genres_Horror,Genres_Film-Noir,Genres_Fantasy,Genres_Drama,Genres_Documentary,Genres_Crime,Genres_Comedy,Genres_Children's,Genres_Animation,Genres_Adventure,Genres_Action,cluster
678,1993,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
679,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
680,1965,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
681,1981,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19
683,1993,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15
684,1980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11
685,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
687,1994,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15
688,1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
690,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15
691,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13
692,1996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
693,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
694,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
695,1995,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
696,1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
697,1996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13
698,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
699,1991,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16
700,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
701,1992,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16
702,1968,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
703,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13
704,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6
705,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13
706,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13
707,1996,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,13
708,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13
709,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
710,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13
711,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,13
712,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
713,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
714,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
715,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
716,1975,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
717,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
718,1993,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
719,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13
721,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
722,1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
723,1986,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
724,1996,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,13
725,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13
726,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13
727,1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
728,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
729,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
730,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
731,1996,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
732,1996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13
733,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6
734,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13
735,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15
736,1996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6
737,1996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
738,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
739,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13
741,1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
742,1996,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
743,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13
744,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
745,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4
746,1948,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18
747,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13
748,1996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
749,1943,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8
751,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16
752,1992,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,16
753,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4
755,1950,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,18
757,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
758,1992,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16
760,1993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
761,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
762,1996,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13
763,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13
764,1995,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4
765,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13
766,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13
767,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
768,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
770,1946,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8
771,1987,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
772,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16
773,1973,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
774,1982,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19
775,1968,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
776,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15
777,1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
778,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13
779,1997,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6
780,1996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
781,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13
782,1996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
783,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,13
784,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13
785,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13
786,1996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
787,1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
788,1996,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,13
789,1990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
790,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
792,1987,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
793,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
794,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15
795,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
796,1974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
797,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16
798,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6
799,1996,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13
800,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13
801,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,13
802,1996,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13
803,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13
804,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13
805,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13
806,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13
807,1995,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
808,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,13
809,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6
810,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,13
811,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
812,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
813,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13
814,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
815,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
816,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
818,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13
819,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15
820,1956,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12
821,1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
822,1992,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16
823,1967,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
824,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
825,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13
826,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
827,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
828,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,13
829,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,13
830,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13
831,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
832,1996,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
833,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13
834,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13
835,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13
836,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6
837,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,13
838,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13
840,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13
841,1959,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
843,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
844,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
845,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
846,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
847,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13
848,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13
849,1996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6
850,1995,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4
851,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13
852,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13
853,1992,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16
854,1958,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
855,1990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
856,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
857,1949,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18
858,1972,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5
859,1996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13
860,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
861,1992,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
862,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13
863,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
864,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4
865,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
866,1996,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6
867,1996,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13
868,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16
869,1996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13
870,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13
871,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13
872,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
873,1976,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11
875,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
877,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13
878,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
879,1997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
880,1996,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
881,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,13
882,1996,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
884,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
885,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13
886,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
887,1998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
889,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15
890,1988,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
892,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13
893,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13
894,1933,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
895,1992,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16
896,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
897,1943,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
898,1940,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,21
899,1952,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,18
900,1951,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,18
901,1957,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12
902,1961,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3
903,1958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
904,1954,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
905,1934,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10
906,1944,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
907,1934,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10
908,1959,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
909,1960,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3
910,1959,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3
911,1963,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
912,1942,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8
913,1941,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21
914,1964,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9
915,1954,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12
916,1953,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12
917,1939,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,21
918,1944,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
919,1939,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,21
920,1939,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,21
921,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19
922,1950,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18
923,1941,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21
925,1947,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8
926,1950,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18
927,1939,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21
928,1940,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21
929,1940,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
930,1946,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8
931,1945,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8
932,1957,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
933,1955,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12
934,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18
935,1953,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12
936,1939,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,21
937,1957,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12
938,1958,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
939,1958,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3
940,1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21
941,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21
942,1944,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8
943,1947,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8
944,1937,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
945,1935,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10
946,1942,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8
947,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10
948,1956,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12
949,1955,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12
950,1934,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
951,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21
952,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,12
953,1946,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8
954,1939,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21
955,1938,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21
956,1941,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,21
957,1926,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17
958,1943,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
959,1934,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
960,1946,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8
961,1936,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
962,1939,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,21
963,1949,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18
964,1947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
965,1935,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
966,1945,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8
967,1943,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
968,1968,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
969,1951,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18
970,1954,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12
971,1958,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
972,1954,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12
973,1941,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21
974,1938,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,21
975,1937,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10
976,1932,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,1936,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
978,1930,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
979,1995,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
980,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
981,1997,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
982,1955,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12
983,1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
984,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13
985,1996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13
986,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,13
987,1997,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6
988,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13
989,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
990,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6
991,1996,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13
992,1996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
993,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13
994,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13
996,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6
997,1996,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
998,1996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6
999,1996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13
1000,1996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13
1001,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19
1002,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13
1003,1996,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
1004,1996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
1006,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13
1007,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5
1008,1955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1009,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5
1010,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9
1011,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5
1012,1957,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12
1013,1961,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3
1014,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3
1016,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3
1017,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3
1018,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9
1019,1954,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12
1020,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
1021,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,15
